,,,,,,Scoring,Scoring,Scoring,,,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Shots,Shots,Shots,Ice Time,Ice Time,Faceoffs,Faceoffs,Faceoffs,,,,,,-additional
698,Jason Dickinson,21,DAL,C,10,2,0,2,-3,0,2,0,0,0,0,0,0,9,22.2,19,117:54,11:47,4,9,30.8,4,8,3,0,,dickija01
699,Justin Dowling,26,DAL,C,9,0,2,2,0,2,0,0,0,0,1,1,0,11,0.0,21,94:14,10:28,38,31,55.1,0,1,3,1,,dowliju01
700,Mark Fayne,29,EDM,D,4,0,2,2,1,0,0,0,0,0,2,0,0,4,0.0,7,31:40,7:55,0,0,,2,1,0,2,,faynema01
701,Tanner Glass,33,NYR,LW,11,1,1,2,0,17,1,0,0,0,1,0,0,8,12.5,18,120:01,10:55,2,0,100.0,4,37,2,0,,glassta01
702,Matt Greene,33,LAK,D,26,1,1,2,3,19,1,0,0,0,1,0,0,14,7.1,50,342:44,13:11,0,0,,27,71,3,17,,greenma01
703,Freddie Hamilton,25,CGY,C,26,2,0,2,-3,8,2,0,0,1,0,0,0,30,6.7,51,254:18,9:47,75,51,59.5,1,46,3,2,,hamilfr01
704,Markus Hännikäinen,23,CBJ,LW,10,1,1,2,0,6,1,0,0,0,1,0,0,8,12.5,14,91:16,9:08,0,0,,5,16,0,0,,hannima01
705,Marek Hrivík,25,NYR,LW,16,0,2,2,-3,2,0,0,0,0,1,1,0,15,0.0,28,166:43,10:25,32,48,40.0,5,19,5,2,,hrivima01
706,Charles Hudon,22,MTL,LW,3,0,2,2,1,2,0,0,0,0,2,0,0,3,0.0,3,35:47,11:56,0,0,,0,11,3,2,,hudonch01
707,Steven Kampfer,28,2TM,D,11,1,1,2,-2,6,1,0,0,0,1,0,0,10,10.0,23,145:50,13:15,0,0,,10,24,2,3,,kampfst01
707,Steven Kampfer,28,FLA,D,1,0,0,0,-1,4,0,0,0,0,0,0,0,0,,2,16:48,16:48,0,0,,1,1,0,1,,kampfst01
707,Steven Kampfer,28,NYR,D,10,1,1,2,-1,2,1,0,0,0,1,0,0,10,10.0,21,129:02,12:54,0,0,,9,23,2,2,,kampfst01
708,Clayton Keller,18,ARI,LW,3,0,2,2,-3,0,0,0,0,0,1,1,0,0,,0,38:00,12:40,0,0,,0,0,1,0,,kellecl01
709,Taylor Leier,22,PHI,LW,10,1,1,2,-1,4,1,0,0,0,1,0,0,7,14.3,14,90:36,9:04,0,1,0.0,0,7,2,0,,leierta01
710,Julian Melchiori,25,WPG,D,18,0,2,2,0,8,0,0,0,0,2,0,0,15,0.0,33,330:37,18:22,0,0,,31,30,4,18,,melchju01
711,Milan Michálek,32,TOR,LW,5,1,1,2,-2,2,1,0,0,0,1,0,0,6,16.7,10,71:21,14:16,0,1,0.0,9,7,3,1,,michami01
712,Al Montoya,31,MTL,G,19,0,2,2,0,2,0,0,0,0,0,2,0,0,,0,1124:53,59:12,0,0,,0,0,0,11,,montoal01
713,Mirco Müller,21,SJS,D,4,1,1,2,2,0,1,0,0,0,1,0,0,3,33.3,6,38:22,9:36,0,0,,3,2,2,2,,muellmi01
714,Ryan Murphy,23,CAR,D,27,0,2,2,-11,8,0,0,0,0,2,0,0,17,0.0,41,355:39,13:10,0,0,,31,2,11,8,,murphry01
715,Matt Murray,22,PIT,G,49,0,2,2,0,0,0,0,0,0,1,1,0,0,,0,2765:48,56:27,0,0,,0,0,0,5,AR-1Calder-4,murrama02
716,Matthew Peca,23,TBL,C,10,1,1,2,-3,2,1,0,0,0,1,0,0,9,11.1,24,114:27,11:27,32,40,44.4,2,9,0,2,,pecama01
717,Calvin Pickard,24,COL,G,50,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,2820:16,56:24,0,0,,0,0,0,18,,pickaca01
718,Teddy Purcell,31,LAK,LW,12,0,2,2,0,0,0,0,0,0,2,0,0,10,0.0,20,154:42,12:54,3,0,100.0,2,7,2,3,,purcete01
719,Tuukka Rask,29,BOS,G,65,0,2,2,0,0,0,0,0,0,2,0,0,0,,0,3679:30,56:36,0,0,,0,0,0,7,ASGASnhl-7,rasktu01
720,Ty Rattie,23,2TM,RW,9,0,2,2,-2,0,0,0,0,0,2,0,0,10,0.0,15,96:39,10:44,0,0,,4,10,4,0,,rattity01
720,Ty Rattie,23,STL,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,29:20,7:20,0,0,,2,1,0,0,,rattity01
720,Ty Rattie,23,CAR,RW,5,0,2,2,-2,0,0,0,0,0,2,0,0,9,0.0,14,67:19,13:28,0,0,,2,9,4,0,,rattity01
721,Jordan Schmaltz,23,STL,D,9,0,2,2,0,4,0,0,0,0,1,1,0,5,0.0,9,129:04,14:20,0,0,,10,4,1,2,,schmajo01
722,Tom Sestito,29,PIT,LW,13,0,2,2,0,48,0,0,0,0,2,0,0,3,0.0,6,71:55,5:32,0,0,,2,19,0,2,,sestito01
723,Drew Shore,26,VAN,C,14,0,2,2,-3,4,0,0,0,0,2,0,0,11,0.0,18,167:31,11:58,38,33,53.5,3,22,4,5,,shoredr01
724,Brian Strait,29,WPG,D,5,0,2,2,-1,0,0,0,0,0,2,0,0,3,0.0,10,79:39,15:56,0,0,,8,5,0,0,,straibr01
725,Nate Thompson,32,ANA,C,30,1,1,2,4,14,1,0,0,0,1,0,0,19,5.3,34,311:34,10:23,130,115,53.1,9,69,6,5,,thompna01
726,Andrei Vasilevskiy,22,TBL,G,50,0,2,2,0,2,0,0,0,0,2,0,0,0,,0,2831:16,56:38,0,0,,0,0,0,20,,vasilan02
727,Lucas Wallmark,21,CAR,C,8,0,2,2,1,2,0,0,0,0,2,0,0,11,0.0,19,86:56,10:52,31,27,53.4,3,14,3,1,,wallmlu01
728,Teemu Pulkkinen,25,2TM,LW,13,2,0,2,-2,6,2,0,0,0,0,0,0,10,20.0,20,123:31,9:30,0,1,0.0,3,4,2,6,,pulkkte01
728,Teemu Pulkkinen,25,MIN,LW,9,1,0,1,-1,2,1,0,0,0,0,0,0,4,25.0,12,84:29,9:23,0,0,,3,2,2,1,,pulkkte01
728,Teemu Pulkkinen,25,ARI,LW,4,1,0,1,-1,4,1,0,0,0,0,0,0,6,16.7,8,39:02,9:46,0,1,0.0,0,2,0,5,,pulkkte01
729,Jake Allen,26,STL,G,61,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,3418:19,56:02,0,0,,0,0,0,24,,allenja01
730,Frederik Andersen,27,TOR,G,66,0,1,1,0,16,0,0,0,0,1,0,0,1,0.0,1,3799:20,57:34,0,0,,0,0,0,45,,anderfr01
731,Craig Anderson,35,OTT,G,40,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,2421:14,60:32,0,0,,0,0,0,23,ASnhl-7,andercr01
732,Christoph Bertschy,22,MIN,C,5,0,1,1,0,4,0,0,0,0,1,0,0,5,0.0,5,40:40,8:08,0,0,,3,7,0,0,,bertsch02
733,Bryan Bickell,30,CAR,LW,11,1,0,1,-4,4,0,1,0,1,0,0,0,8,12.5,20,114:51,10:26,0,2,0.0,3,16,3,2,,bickebr01
734,Peter Budaj,34,2TM,G,60,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,3308:16,55:08,0,0,,0,0,0,13,,budajpe01
734,Peter Budaj,34,LAK,G,53,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,3029:24,57:10,0,0,,0,0,0,13,,budajpe01
734,Peter Budaj,34,TBL,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,278:52,39:50,,,,,0,0,0,,budajpe01
735,Matt Carle,32,NSH,D,6,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,4,78:52,13:09,0,0,,5,3,0,4,,carlema01
736,Gabriel Carlsson,20,CBJ,D,2,0,1,1,-2,0,0,0,0,0,1,0,0,3,0.0,6,34:15,17:08,0,0,,2,5,0,0,,carlsga01
737,Kevin Connauton,26,ARI,D,24,0,1,1,-1,24,0,0,0,0,1,0,0,21,0.0,51,315:10,13:08,0,0,,22,48,4,5,,connake01
738,Corey Crawford,32,CHI,G,55,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,3246:52,59:02,0,0,,1,1,0,19,ASG,crawfco01
739,Andrew Desjardins,30,CHI,LW,46,0,1,1,-6,22,0,0,0,0,1,0,0,46,0.0,84,432:28,9:24,39,30,56.5,17,73,9,10,,desjaan01
740,Hudson Fasching,21,BUF,RW,10,0,1,1,-1,2,0,0,0,0,1,0,0,6,0.0,13,104:05,10:25,0,0,,2,17,1,1,,faschhu01
741,Kurtis Gabriel,23,MIN,RW,13,0,1,1,0,29,0,0,0,0,1,0,0,3,0.0,6,75:39,5:49,0,0,,1,26,0,3,,gabriku01
742,Tyler Gaudet,23,ARI,C,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,9,51:57,12:59,14,21,40.0,1,3,0,0,,gaudety01
743,Frédérick Gaudreau,23,NSH,C,9,0,1,1,1,0,0,0,0,0,1,0,0,8,0.0,12,77:58,8:40,4,8,33.3,5,1,2,1,,gaudrfr01
744,Éric Gélinas,25,COL,D,27,0,1,1,-4,12,0,0,0,0,1,0,0,29,0.0,62,312:44,11:35,0,1,0.0,16,32,3,6,,geliner01
745,John Gibson,23,ANA,G,52,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,2950:21,56:44,0,0,,0,2,0,22,ASnhl-6,gibsojo02
746,Barclay Goodrow,23,SJS,RW,3,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,6,33:55,11:18,0,0,,1,3,1,1,,goodrba01
747,Boyd Gordon,33,PHI,C,13,1,0,1,-5,2,1,0,0,0,0,0,0,8,12.5,13,106:19,8:11,48,38,55.8,7,4,2,0,,gordobo01
748,A.J. Greer,20,COL,LW,5,0,1,1,-2,4,0,0,0,0,1,0,0,8,0.0,11,68:17,13:39,0,0,,3,4,1,2,,greeraj01
749,Thomas Greiss,31,NYI,G,51,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,2813:17,55:10,0,0,,0,0,0,28,,greisth01
750,Rocco Grimaldi,23,COL,C,4,0,1,1,-3,2,0,0,0,0,1,0,0,11,0.0,18,44:00,11:00,0,0,,4,1,3,0,,grimaro01
751,Jaroslav Halák,31,NYI,G,28,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1605:29,57:20,0,0,,0,0,0,14,,halakja01
752,Seth Helgeson,26,NJD,D,9,1,0,1,2,15,1,0,0,0,0,0,0,3,33.3,11,121:13,13:28,0,0,,11,16,0,0,,helgese01
753,Samuel Henley,23,COL,C,1,1,0,1,1,2,1,0,0,0,0,0,0,1,100.0,1,5:18,5:18,0,1,0.0,0,2,0,0,,henlesa01
754,Carter Hutton,31,STL,G,30,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,1459:03,48:38,0,0,,0,0,0,20,,huttoca01
755,Tyson Jost,18,COL,C,6,1,0,1,-5,0,1,0,0,0,0,0,0,9,11.1,15,94:03,15:41,28,42,40.0,3,3,3,1,,jostty01
756,Tomáš Jurčo,24,2TM,LW,29,1,0,1,-12,4,1,0,0,0,0,0,0,35,2.9,66,308:24,10:38,0,1,0.0,9,21,3,7,,jurcoto01
756,Tomáš Jurčo,24,DET,RW,16,0,0,0,-8,2,0,0,0,0,0,0,0,12,0.0,32,160:32,10:02,0,1,0.0,3,6,1,4,,jurcoto01
756,Tomáš Jurčo,24,CHI,LW,13,1,0,1,-4,2,1,0,0,0,0,0,0,23,4.3,34,147:52,11:22,0,0,,6,15,2,3,,jurcoto01
757,Kasperi Kapanen,20,TOR,RW,8,1,0,1,-2,0,1,0,0,0,0,0,0,11,9.1,18,85:34,10:42,0,0,,2,6,2,4,,kapanka01
758,Jujhar Khaira,22,EDM,LW,10,1,0,1,1,2,1,0,0,1,0,0,0,10,10.0,18,92:34,9:15,7,12,36.8,5,20,1,2,,khairju01
759,Anton Khudobin,30,BOS,G,16,0,1,1,0,2,0,0,0,0,1,0,0,0,,0,884:47,55:18,0,0,,0,0,0,4,,khudoan01
760,Keith Kinkaid,27,NJD,G,26,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1476:05,56:46,0,0,,0,0,0,9,,kinkake01
761,Darcy Kuemper,26,MIN,G,18,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,1053:02,58:30,0,0,,0,0,0,9,,kuempda01
762,Sean Kuraly,24,BOS,C,8,0,1,1,-1,2,0,0,0,0,1,0,0,11,0.0,21,73:36,9:12,1,2,33.3,1,9,2,0,,kuralse01
763,Robin Lehner,25,BUF,G,59,0,1,1,0,6,0,0,0,0,1,0,0,0,,0,3405:28,57:43,0,0,,0,0,0,27,,lehnero01
764,Kari Lehtonen,33,DAL,G,59,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,3177:09,53:51,0,0,,0,0,0,23,,lehtoka01
765,Michael Leighton,35,CAR,G,4,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,210:17,52:34,0,0,,0,0,0,1,,leighmi01
766,Matthew Lorito,26,DET,LW,2,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,8,28:52,14:26,0,0,,0,0,1,0,,loritma01
767,Henrik Lundqvist,34,NYR,G,57,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3240:26,56:51,0,0,,0,0,0,28,,lundqhe01
768,Roberto Luongo,37,FLA,G,40,0,1,1,0,4,0,0,0,0,0,1,0,0,,0,2326:34,58:10,0,0,,0,0,0,18,,luongro01
769,Steve Mason,28,PHI,G,58,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,3224:37,55:36,0,0,,0,0,2,35,,masonst01
770,Marek Mazanec,25,NSH,G,4,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,177:35,44:24,0,0,,0,0,0,2,,mazanma01
771,Ian McCoshen,21,FLA,D,3,0,1,1,0,0,0,0,0,0,1,0,0,0,,1,39:46,13:15,0,0,,2,3,0,0,,mccosia01
772,Colin McDonald,32,PHI,C,3,1,0,1,1,0,1,0,0,0,0,0,0,5,20.0,6,27:04,9:01,0,1,0.0,0,9,0,0,,mcdonco01
773,Dylan McIlrath,24,2TM,D,6,1,0,1,-2,14,1,0,0,0,0,0,0,3,33.3,11,57:06,9:31,0,0,,4,15,1,3,,mcilrdy01
773,Dylan McIlrath,24,NYR,D,1,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,9:14,9:14,0,0,,0,2,0,0,,mcilrdy01
773,Dylan McIlrath,24,FLA,D,5,1,0,1,-2,10,1,0,0,0,0,0,0,3,33.3,11,47:52,9:34,0,0,,4,13,1,3,,mcilrdy01
774,Wade Megan,26,STL,C,3,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,7,26:24,8:48,13,14,48.1,0,2,0,0,,meganwa01
775,Ryan Miller,36,VAN,G,54,0,1,1,0,22,0,0,0,0,1,0,0,0,,0,3211:51,59:29,0,0,,0,0,0,28,,millery01
776,Joseph Morrow,24,BOS,D,17,0,1,1,-4,8,0,0,0,0,1,0,0,19,0.0,39,263:56,15:32,0,0,,19,29,1,7,,morrojo02
777,Tomáš Nosek,24,DET,LW,11,1,0,1,-1,2,1,0,0,0,0,0,0,19,5.3,24,111:22,10:07,37,31,54.4,5,10,5,3,,nosekto01
778,Alexander Nylander,18,BUF,RW,4,0,1,1,-2,0,0,0,0,0,1,0,0,4,0.0,8,49:19,12:20,0,2,0.0,2,1,3,3,,nylanal01
779,Danny O'Regan,23,SJS,C,3,1,0,1,-2,0,0,1,0,0,0,0,0,5,20.0,6,34:39,11:33,14,17,45.2,1,1,2,0,,oregada01
780,Cal O'Reilly,30,BUF,C,11,0,1,1,-6,0,0,0,0,0,1,0,0,3,0.0,5,87:15,7:56,32,34,48.5,3,2,3,2,,oreilca01
781,Steven Oleksy,30,PIT,D,11,0,1,1,2,24,0,0,0,0,1,0,0,11,0.0,27,150:40,13:42,0,0,,19,20,1,1,,oleksst01
782,Blake Pietila,23,NJD,LW,10,0,1,1,-5,4,0,0,0,0,1,0,0,9,0.0,18,130:22,13:02,23,22,51.1,5,16,4,1,,pietibl01
783,Carey Price,29,MTL,G,62,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,3708:08,59:49,0,0,,0,0,2,53,ASGASnhl-5Vezina-3,priceca01
784,Antti Raanta,27,NYR,G,30,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1617:20,53:55,0,0,,0,0,0,13,,raantan01
785,Mike Reilly,23,MIN,D,17,1,0,1,1,2,1,0,0,0,0,0,0,19,5.3,47,210:29,12:23,0,0,,8,2,0,6,,reillmi01
786,Anton Rodin,26,VAN,RW,3,0,1,1,1,0,0,0,0,0,1,0,0,2,0.0,5,26:44,8:55,0,0,,1,0,2,1,,rodinan01
787,Juuse Saros,21,NSH,G,21,0,1,1,0,0,0,0,0,0,1,0,0,0,,0,1199:55,57:08,0,0,,0,1,0,8,,sarosju01
788,Nikita Scherbak,21,MTL,RW,3,1,0,1,1,0,0,1,0,0,0,0,0,3,33.3,8,34:08,11:23,0,0,,1,0,0,0,,scherni01
789,Cole Schneider,26,BUF,LW,4,0,1,1,2,0,0,0,0,0,1,0,0,6,0.0,8,28:34,7:09,0,0,,2,3,0,0,,schneco02
790,Hunter Shinkaruk,22,CGY,LW,7,0,1,1,-3,2,0,0,0,0,1,0,0,5,0.0,11,74:05,10:35,0,0,,3,3,2,1,,shinkhu01
791,Dominik Simon,22,PIT,C,2,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,5,26:05,13:03,0,0,,0,2,1,1,,simondo01
792,C.J. Smith,22,BUF,LW,2,0,1,1,-1,0,0,0,0,0,1,0,0,2,0.0,4,23:04,11:32,0,0,,0,0,2,2,,smithcj01
793,Vladimír Sobotka,29,STL,LW,1,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,4,16:41,16:41,6,6,50.0,0,0,1,0,,sobotvl01
794,Nick Sörensen,22,ANA,RW,5,0,1,1,-1,2,0,0,0,0,1,0,0,7,0.0,9,54:27,10:53,1,0,100.0,3,2,0,0,,sorenni01
795,Ben Street,29,DET,C,6,0,1,1,1,0,0,0,0,0,1,0,0,8,0.0,11,49:30,8:15,0,0,,0,3,0,2,,streebe01
796,Dylan Strome,19,ARI,C,7,0,1,1,-5,0,0,0,0,0,1,0,0,6,0.0,16,95:47,13:41,31,46,40.3,2,3,3,0,,stromdy01
797,Sergey Tolchinsky,21,CAR,LW,2,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,3,22:57,11:29,0,0,,0,0,0,0,,tolchse01
798,Semyon Varlamov,28,COL,G,24,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1347:47,56:09,0,0,,0,0,0,4,,varlasi01
799,Jake Virtanen,20,VAN,RW,10,0,1,1,1,2,0,0,0,0,1,0,0,13,0.0,25,101:27,10:09,3,0,100.0,4,17,4,0,,virtaja01
800,Cam Ward,32,CAR,G,61,0,1,1,0,6,0,0,0,0,1,0,0,0,,0,3617:55,59:19,0,0,,0,0,0,29,,wardca01
801,David Warsofsky,26,PIT,D,7,0,1,1,-3,6,0,0,0,0,1,0,0,14,0.0,31,110:08,15:44,0,0,,12,3,2,3,,warsoda01
802,Valentin Zykov,21,CAR,LW,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,4,12:30,6:15,0,0,,0,0,0,1,,zykovva01
803,Spencer Abbott,28,CHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,8:34,8:34,0,0,,0,0,1,0,,abbotsp01
804,Jorge Alves,38,CAR,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0:08,0:08,,,,,0,0,0,,alvesjo01
805,Rasmus Andersson,20,CGY,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,18:33,18:33,0,0,,2,4,0,0,,anderra01
806,Brady Austin,23,BUF,D,5,0,0,0,0,4,0,0,0,0,0,0,0,8,0.0,10,80:27,16:05,0,0,,0,6,1,2,,austibr01
807,Richard Bachman,29,VAN,G,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,295:11,59:02,0,0,,0,0,1,2,,bachmri01
808,Casey Bailey,25,OTT,RW,7,0,0,0,-1,0,0,0,0,0,0,0,0,10,0.0,12,55:58,8:00,0,1,0.0,4,4,1,0,,baileca01
809,Riley Barber,22,WSH,RW,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,25:44,8:35,0,0,,0,1,0,0,,barberi01
810,Mathew Barzal,19,NYI,C,2,0,0,0,-2,6,0,0,0,0,0,0,0,0,,0,19:30,9:45,6,7,46.2,0,1,0,0,,barzama01
811,Cody Bass,30,NSH,C,9,0,0,0,-1,19,0,0,0,0,0,0,0,1,0.0,3,60:54,6:46,0,2,0.0,4,14,2,1,,bassco01
812,Taylor Beck,25,2TM,LW,5,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,11,44:03,8:49,0,1,0.0,0,5,1,2,,beckta01
812,Taylor Beck,25,EDM,LW,3,0,0,0,-1,4,0,0,0,0,0,0,0,0,,1,17:39,5:53,0,0,,0,3,0,0,,beckta01
812,Taylor Beck,25,NYR,LW,2,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,10,26:24,13:12,0,1,0.0,0,2,1,2,,beckta01
813,Jonathan Bernier,28,ANA,G,39,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,1993:11,51:06,0,0,,0,0,0,11,,bernijo01
814,Reto Berra,30,FLA,G,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,313:07,44:44,0,0,,0,0,0,3,,berrare01
815,Tyler Bertuzzi,21,DET,LW,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,8,63:45,9:06,1,1,50.0,0,12,1,3,,bertuty01
816,Jean-François Bérubé,25,NYI,G,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,526:49,37:38,0,0,,0,0,0,3,,berubje02
817,Antoine Bibeau,22,TOR,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,120:39,60:20,0,0,,0,0,0,2,,bibeaan01
818,Ben Bishop,30,2TM,G,39,0,0,0,0,10,0,0,0,0,0,0,0,0,,0,2222:37,56:59,0,0,,0,0,0,21,,bishobe01
818,Ben Bishop,30,TBL,G,32,0,0,0,0,8,0,0,0,0,0,0,0,0,,0,1812:36,56:39,0,0,,0,0,0,13,,bishobe01
818,Ben Bishop,30,LAK,G,7,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,410:01,58:34,0,0,,0,0,0,8,,bishobe01
819,Mike Blunden,30,OTT,RW,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,1,16:14,8:07,0,0,,0,6,0,0,,blundmi01
820,Sergei Bobrovsky,28,CBJ,G,63,0,0,0,0,8,0,0,0,0,0,0,0,0,,0,3707:04,58:51,0,0,,0,0,0,16,ASGASnhl-1Byng-60Hart-3Vezina-1,bobrose01
821,Gabriel Bourque,26,COL,LW,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,9,67:12,11:12,0,1,0.0,6,17,1,0,,bourqga01
822,Laurent Brossoit,23,EDM,G,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,332:27,41:33,0,0,,0,0,0,2,,brossla01
823,Patrick Brown,24,CAR,C,14,0,0,0,-6,0,0,0,0,0,0,0,0,12,0.0,22,136:00,9:43,9,6,60.0,5,30,2,3,,brownpa02
824,Erik Burgdoerfer,28,BUF,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,3,22:20,11:10,0,0,,0,5,0,1,,burgder01
825,Chris Butler,30,STL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,3,21:28,21:28,0,0,,2,0,0,1,,butlech01
826,Mitch Callahan,25,DET,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,6,27:15,6:49,0,0,,2,3,1,0,,callami01
827,Jack Campbell,25,LAK,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20:00,20:00,,,,,0,0,0,,campbja01
828,Patrick Cannone,30,MIN,C,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,23:39,7:53,11,10,52.4,1,2,1,2,,cannopa01
829,Paul Carey,28,WSH,C,6,0,0,0,-2,0,0,0,0,0,0,0,0,8,0.0,15,62:53,10:29,0,0,,1,5,5,4,,careypa01
830,Alexandre Carrier,20,NSH,D,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,1,20:47,10:24,0,0,,1,0,0,0,,carrial01
831,Thomas Chabot,20,OTT,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,2,7:09,7:09,0,0,,0,1,0,1,,chaboth01
832,Eric Comrie,21,WPG,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,59:18,59:18,,,,,0,0,0,,comrier01
833,Mike Condon,26,2TM,G,41,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,2324:25,56:42,0,0,,0,0,0,26,,condomi01
833,Mike Condon,26,PIT,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20:00,20:00,,,,,0,0,0,,condomi01
833,Mike Condon,26,OTT,G,40,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,2304:25,57:37,0,0,,0,0,0,26,,condomi01
834,Erik Condra,30,TBL,RW,13,0,0,0,-4,4,0,0,0,0,0,0,0,8,0.0,15,125:19,9:38,1,0,100.0,7,5,3,2,,condrer01
835,Pheonix Copley,25,STL,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,58:56,58:56,0,0,,0,0,0,1,,copleph01
836,Jared Coreau,25,DET,G,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,711:40,50:50,0,0,,0,0,0,7,,coreaja01
837,Frank Corrado,23,2TM,D,4,0,0,0,-1,8,0,0,0,0,0,0,0,3,0.0,11,43:05,10:46,0,0,,2,4,0,2,,corrafr01
837,Frank Corrado,23,TOR,D,2,0,0,0,0,6,0,0,0,0,0,0,0,2,0.0,7,28:00,14:00,0,0,,2,2,0,2,,corrafr01
837,Frank Corrado,23,PIT,D,2,0,0,0,-1,2,0,0,0,0,0,0,0,1,0.0,4,15:05,7:33,0,0,,0,2,0,0,,corrafr01
838,Scott Darling,28,CHI,G,32,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1688:35,52:46,0,0,,0,0,0,14,,darlisc01
839,Jacob de La Rose,21,MTL,LW,9,0,0,0,-3,4,0,0,0,0,0,0,0,4,0.0,9,98:10,10:54,17,17,50.0,5,23,4,0,,delarja01
840,Jean-Sébastien Dea,22,PIT,C,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,3,11:18,11:18,1,1,50.0,0,3,0,0,,deaje01
841,Aaron Dell,27,SJS,G,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1110:33,55:32,0,0,,0,0,0,14,,dellaa01
842,Simon Despres,25,ANA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,16:08,16:08,0,0,,1,1,0,0,,desprsi01
843,Christopher DiDomenico,27,OTT,RW,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0.0,7,33:03,11:01,2,1,66.7,2,2,0,0,,didomch01
844,Louis Domingue,24,ARI,G,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1598:41,51:34,0,0,,0,0,0,13,,dominlo01
845,Chris Driedger,22,OTT,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,40:00,40:00,0,0,,0,0,0,1,,driedch01
846,Devan Dubnyk,30,MIN,G,65,0,0,0,0,10,0,0,0,0,0,0,0,0,,0,3758:00,57:49,0,0,,0,0,0,33,ASGASnhl-4Hart-15Vezina-5,dubnyde01
847,Brian Elliott,31,CGY,G,49,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,2844:25,58:03,0,0,,0,0,0,28,,elliobr01
